URL	Pret	Model Procesor:	Chipset video:	CPUMark	GPUMark	Capacitate HDD:	Tip unitate stocare:	Memorie standard:	Diagonala LCD	Rezolutie optima:	Greutate (Kg):	Sistem de operare:
http://www.cel.ro/laptop-laptopuri/laptop-asus-rog-g752vy-i7_6700hq-1tb_7200rpm-8gb-gtx980m-4gb-win10-fullhd-l/	7999	intel core i7 6700hq	gtx 980m	7999	5894	1000	hdd	8	17.3	1920 x 1080	3.90	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-hp-250-g4-i5_5200u-500gb-4gb-amd-r5_m330-2gb-dvdrw-l/	1899	intel core i5 5200u 	r5 m330	3522	550	500	hdd	4	15.6	1366 x 768	2.1 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-acer-predator-17-i7_6700hq-1tbplus256gb-16gb-gtx980m-4gb-dvdrw-fullhd-l/	7799	intel core i7 6700hq	gtx 980m	7999	5894	256	ssd	16	17.3	1920 x 1080	3.95 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-3550-i5_5200u-1tb-8gb-gt830m-2gb-fhd-l/	3499	intel core i5 5200u  	gt830m	3522	-	1000	hdd	8	15.6	1920 x 1080	2.2 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-hp-zbook-15-g2-i7_4710mq-1tb_7200rpm-4gb-quadro-k610m-1gb-win7-pro-l/	7719	intel core i7 4710mq 	quadro k610m	8009	710	1000	hdd	4	15.6	1920 x 1080	2.82 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-toshiba-satellite-l50_b_2cq-i3_4005u-500gb-4gb-r5m230-1gb-l/	1849	intel core i3 4005u 	r5 m230	2462	443	500	hdd	4	15.6	1366 x 768	2.2 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-alienware-14-i7_4710mq-1tbplus80gb-16gb-gtx750m-2gb-win8-l/	5059	intel core i7 4710mq 	gt 750m	8009	1312	1000	hdd	16	14	1920 x 1080	2.77 kg	windows 8
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5550-i5_5200u-500gb_7200rpm-4gb-l/	3399	intel core i5 5200u 	intel hd  5500	3522	560	500	hdd	4	15.6	1366 x 768	2.14 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-3550-i5_5200u-500gb_7200rpm-4gb-win7-pro-3-ani-garantie-l/	3399	intel core i5 5200u  	intel hd  5500	3522	560	500	hdd	4	15.6	1366 x 768	2.2 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-y700_15-i7_6700hq-512gb-16gb-gtx960m-4gb-fullhd-l/	6249	intel core i7 6700hq 	gtx960m	7999	1670	512	ssd	16	15.6	1920 x 1080	2.6 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-5559-i7_6500u-256gb-8gb-r5-m335-4gb-win10-fhd-touch-gri-l/	4499	intel core i7 6500u	r5 m335	4336	597	256	ssd	8	15.6	1920 x 1080	2.3	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b50_80-dual-core-3805u-1tb-4gb-dvdrw-fullhd-fingerprint-l/	1299	intel pentium  3805u	intel hd 	2015	311	1000	hdd	4	15.6	1920 x 1080	2.32 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-acer-es1_531_c8fe-intel-dual-core-n3050-500gb-4gb-l/	1089	intel celeron n3050	intel hd 	899	311	500	hdd	4	15.6	1366 x 768	2.4	linux
http://www.cel.ro/laptop-laptopuri/laptop-toshiba-satellite-p50_c_11k-i7_5500u-1tbplus8gb-8gb-gtx950m-4gb-blu_ray-win8-l/	5099	intel core i7 5500u 	gtx950m	4029	1400	1000	ssh	8	15.6	1920 x 1080	2.2 kg	windows 8
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b70_80-i3_4030u-500gb-4gb-dvd_rw-l/	1799	intel core i3 4030u 	intel hd  4400	2703	547	500	hdd	4	17.3	1600 x 900	2.40kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5450-i3_5010u-500gb_7200rpm-4gb-fingerprint-3ani-garantie-l/	3304	intel core i3 5010u 	intel hd  5500	3058	560	500	hdd	4	14	1366 x 768	1.81 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-asus-f550jx-i7_4720hq-1tb_7200rpm-8gb-gtx950m-4gb-dvdrw-fullhd-l/	3199	intel core i7 4720hq 	gtx950m	8112	1400	1000	hdd	8	15.6	1920 x 1080	2.45 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-650-g1-i5_4210m-500gb_7200rpm-4gb-dvdrw-win8pro-fingerprint-l/	4604	intel core i5 4210m 	intel hd  4600	4216	710	500	hdd	4	15.6	1366 x 768	2.32 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-thinkpad-l540-i5_4200m-256gb-4gb-fullhd-l/	3809	intel core i5 4200m 	intel hd  4600	4056	710	256	ssd	4	15.6	1920 x 1080	2.49 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-z51_70-i7_5500u-1tbplus8gb-4gb-m375-4gb-win10-negru-l/	3199	intel core i7 5500u 	r9 m375	4029	1381	1000	hdd	4	15.6	1920 x 1080	2.3 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-430-g3-i5_6200u-128gb-4gb-hd-fingerprint-l/		intel core i5 6200u	intel hd  520	3898	788	128	ssd	4	13.3	1366 x 768	1,5	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-asus-rog-g551vw_fy179d-i7_6700hq-1tb-8gb-gtx960m-4gb-dvd_rw-fhd-l/	4299	intel core i7 6700hq 	gtx960m	7999	1670	1000	hdd	8	15.6	1920 x 1080	2.7 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-pavilion-t1l02ea-i7_6700hq-1tb-8gb-gtx-950m-4gb-fullhd-l/	4069	intel core i7 6700hq	gtx 950m	7999	1400	1000	hdd	8	15.6	1920 x 1080	2,32 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-asus-x555lj-i3_4005u-500gb-4gb-nvidia-gt920m-2gb-dvdrw-hd-silver-l/	1599	intel core i3 4005u 	gt920m 	2462	-	500	hdd	4	15.6	1366 x 768	2.3 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-acer-aspire-e5_521g_41fl-quad_core-a4_6210-500gb-4gb-amd-r5m240-2gb-red-l/	1499	a4 6210 	r5 m240	2112	521	500	hdd	4	15.6	1366 x 768	2.5 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-100_15-quad-core-n2940-250gb-4gb-dvdrw-l/	1099	intel celeron  n2940	intel hd 	1785	311	250	hdd	4	15.6	1366 x 768	1.9 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-zbook-17-g2-i7_4710mq-256gb-8gb-quadro-k3100m-4gb-win8-pro-l/	11059	intel core i7 4710mq 	quadro k3100m	8009	1855	256	ssd	8	17.3	1920 x 1080	2.82 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-440-g3-i5_6200u-128gb-8gb-win10pro-fullhd-fingerprint-l/	2999	intel core i5 6200u	intel hd  520	3898	788	128	ssd	8	14	1920 x 1080	1,68	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-500_15-i7_6500u-128gb-8gb-r7-m360-4gb-dvdrw-l/	3399	intel core i7 6500u	r7 m360	4336	-	128	ssd	8	15.6	1920 x 1080	2.3 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-toshiba-satellite-c70_c_197-i3_5005u-1tb-8gb-dvdrw-win10-hdplus-alb-l/	2499	intel core i3 5005u	intel hd  5500	2910	560	1000	hdd	8	17.3	1600 x 900	2.6 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e6440-i7_4610m-500gbplus8gb-8gb-hd8690m-2gb-win7-pro-l/		intel core i7 4610m 	hd 8690m	5109	836	500	ssh	8	14	1600 x 900	2.2 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-470-g3-i5_6200u-256gb-8gb-r7-m340-2gb-win10pro-fhd-fingerprint-l/	3799	intel core i5 6200u	r7 m340	3898	-	256	ssd	8	17.3	1920 x 1080	2,61	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-acer-predator-17-i7_6700hq-1tbplus128gb-8gb-gtx980m-4gb-bluray-uhd-l/	9299	intel core i7 6700hq	gtx 980m	7999	5894	128	ssd	8	17.3	4096 x 2160	3.95 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-asus-g771jw_t7091d-i7_4710hq-1tb_7200rpmplus256gb-12gb-gtx960m-4gb-full-hd-l/	6399	intel core i7 4710hq 	gtx960m	7892	1670	1000	ssd	12	17.3	1920 x 1080	3.40kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-3551-pentium-quad-core-n3540-500gb-4gb-hdmi-l/	1199	intel pentium  n3540	intel hd 	1958	311	500	hdd	4	15.6	1366 x 768	2.14 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-acer-aspire-f5_572g-i5_6200u-1tb-4gb-nvidia-gt940m-4gb-dvdrw-fullhd-l/	2699	intel core i5 6200u	940m	3898	905	1000	hdd	4	15.6	1920 x 1080	2.4kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-hp-350-g2-i3_4030u-500gb-4gb-dvdrw-l/	1859	intel core i3 4030u 	intel hd  4400	2703	547	500	hdd	4	15.6	1366 x 768	2.3 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b51_80-i5_6200u-1tb_5400rpm-4gb-r5-m330-2gb-dvdrw-fullhd-fignerpri-l/	2049	intel core i5 6200u	r5 m330	3898	550	1000	hdd	4	15.6	1920 x 1080	2.3 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-vostro-3558-i3_4005u-500gb-4gb-dvdrw-ubuntu-l/	1984	intel core i3 4005u 	intel hd  4400	2462	547	500	hdd	4	15.6	1366 x 768	2.24 kg	ubuntu
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-thinkpad-e450-i3_4005u-500gb-4gb-fingerprint-fullhd-win8-pro-l/	3264	intel core i3 4005u 	intel hd  4400	2462	547	500	hdd	4	14	1920 x 1080	1.81kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-y700_15-i7_6700hq-1tb_7200rpm-8gb-gtx960m-4gb-fullhd-l/	5114	intel core i7 6700hq 	gtx960m	7999	1670	1000	hdd	8	15.6	1920 x 1080	2.6 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5450-i3_5010u-500gb_7200rpm-4gb-fpr-3-ani-garantie-l/	3399	intel core i3 5010u 	intel hd  5500	3058	560	500	hdd	4	14	1366 x 768	1.98 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-acer-aspire-f5_572g-i7_6500u-1tb-4gb-nvidia-gt940m-4gb-dvdrw-fullhd-l/	3099	intel core i7 6500u	940m	4336	905	1000	hdd	4	15.6	1920 x 1080	2.4kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e7250-i7_5600u-256gb-8gb-win7pro-hd-fingerprint-l/	7274	intel core i7 5600u 	intel hd  5500	4355	560	256	ssd	8	12.5	1366 x 768	2.6 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-toshiba-tecra-z50_a_15p-i5_4210u-500gb_7200rpm-4gb-win7-pro-3ani-garantie-l/	4749	intel core i5 4210u 	intel hd  4400	3384	547	500	hdd	4	15.6	1366 x 768	1.8 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e3550-i3_5005u-500gb_7200rpm-4gb-l/	2399	intel core i3 5005u 	intel hd  5500	2910	560	500	hdd	4	15.6	1366 x 768		linux
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b50_70-i5_4210u-500gb-4gb-dvdrw-full-hd-fingerprint-l/	1999	intel core i5 4210u 	intel hd  4400	3384	547	500	hdd	4	15.6	1920 x 1080	2.32 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-z51_70-i7_5500u-1tb-8gb-r9_m375-4gb-fhd-dvd_rw-alb-l/	3099	intel core i7 5500u 	r9 m375	4029	1381	1000	hdd	8	15.6	1920 x 1080	2.3 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-msi-ge62-dominator-i7_6700hq-1tb-8gb-nvidia-gtx960m-2gb-fullhd-l/	4899	intel core i7 6700hq	gtx 960m	7999	1670	1000	hdd	8	15.6	1920 x 1080	2,4	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5450-i3_5010u-500gb_7200rpm-4gb-win7-pro-l/	2974	intel core i3 5010u 	intel hd  5500	3058	560	500	hdd	4	14	1366 x 768	1.81 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-dell-alienware-15-i7_6700hq-1tbplus512gb-16gb-nvidia-gtx980m-4gb-win10-l/	12699	intel core i7 6700hq	gtx 980m	7999	5894	1000	hdd	16	15.6	1920 x 1080	3.207kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-hp-250-g4-i3_4005u-500gb-4gb-dvdrw-geanta-cadou-l/	1449	intel core i3 4005u 	intel hd  4400	2462	547	500	hdd	4	15.6	1366 x 768	2.1 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-7548-i5_5200u-500gbplus8gb-sshd-6gb-r7-m270-4gb-hd-l/	2849	intel core i5 5200u 	r7 m270	3522	769	500	ssh	6	15.6	1366 x 768	2.11 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-hp-250-g4-i3_5005u-1tb-4gb-dvdrw-win10-hd-l/	1799	intel core i3 5005u	intel hd  5500	2910	560	1000	hdd	4	15.6	1366 x 768	2.45kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-thinkpad-l450-i5_5200u-256gb-8gb-win7pro-fullhd-l/	5024	intel core i5 5200u 	intel hd  5500	3522	560	256	ssd	8	14	1920 x 1080	1.92 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-acer-travelmate-p6-tmp645_m-i7_4500u-256gb-8gb-3g-win7pro-l/	4499	intel core i7 4500u	intel hd  4400	3800	547	256	ssd	8	14	1920 x 1080	1.52 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-100_15-dual-core-n2840-500gb-4gb-l/	969	intel celeron  n2840	intel hd 	1052	311	500	hdd	4	15.6	1366 x 768	1.9 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5250-i3_5010u-500gb-4gb-3-ani-garantie-l/	3399	intel core i7 5500u 	intel hd  5500	4029	560	500	hdd	4	12.5	1366 x 768	1.56 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-g50_45-amd-quad-core-a8_6410-1tb-4gb-amd-r5_m330-2gb-l/	1784	a8 6410	r5 m330	2522	550	1000	hdd	4	15.6	1366 x 768	2.5kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-5559-i7_6500u-256gb-8gb-radeon-r5-m335-4gb-fhd-touch-gri-l/	3999	intel core i7 6500u	r5 m335	4336	597	256	ssd	8	15.6	1920 x 1080	2.3	linux
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b50_80-i5_5200u-500gb-4gb-dvdrw-fingerprint-l/	1899	intel core i5 5200u 	intel hd  5500	3522	560	500	hdd	4	15.6	1366 x 768	2.32 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-acer-predator-17-i7_6700hq-1tb-8gb-nvidia-gtx970m-3gb-dvdrw-fullhd-l/	6199	intel core i7 6700hq	gtx 970m	7999	4159	1000	hdd	8	17.3	1920 x 1080	3.95 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-7548-i7_5500u-1tb-16gb-hdr7m270-4gb-win8-4k_ultrahd-touch-l/	5099	intel core i7 5500u 	r7 m270	4029	769	1000	hdd	16	15.6	3840 x 2160	2.11 kg	windows 8
http://www.cel.ro/laptop-laptopuri/laptop-hp-zbook-17-g2-i7_4710mq-1tb_7200rpm-4gb-quadro-k1100m-2gb-win7pro-l/	8389	intel core i7 4710mq 	quadro k1100m	8009	966	1000	hdd	8	17.3	1600 x 900	3.41 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-3542-dual-core-2957u-500gb-4gb-hdmi-3ani-garantie-l/	1249	intel celeron  2957u	intel hd 	1484	311	500	hdd	4	15.6	1366 x 768	2.4 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-hp-elitebook-820-g2-i5_5300u-256gb-8gb-win7pro-fullhd-fingerprint-l/	6554	intel core i5 5300u	intel hd  5500	3803	560	256	ssd	8	12.5	1920 x 1080	1.34 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-g70_80-i5_5200u-1tb-8gb-gt920m-2gb-dvdrw-l/	2799	intel core i5 5200u 	gt920m	3522	-	1000	hdd	8	17.3	1600 x 900	2.9 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-elitebook-840-g2-i7_5500u-500gb_7200rpm-4gb-win7-pro-fullhd-l/	5694	intel core i7 5500u 	intel hd  5500	4029	560	500	hdd	4	14	1920 x 1080	1.55 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b50_80-i5_5200u-1tb_5400rpm-8gb-dvd_rw-fullhd-fingerprint-l/	2249	intel core i5 5200u  	intel hd  5500	3522	560	1000	hdd	8	15.6	1920 x 1080	2,32 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-thinkpad-t540p-i3_4000m-500gb_7200rpm-4gb-win7-pro-fingerprint-l/	5399	intel core i3 4000m 	intel hd  4600	3236	710	500	hdd	4	15.6	1366 x 768	2.56 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b50_80-i5_5200u-500gb-4gb-r5-m230-2gb-dvdrw-hd-l/	2049	intel core i5 5200u 	r5 m230	3522	443	500	hdd	4	15.6	1366 x 768	2.32 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-vostro-3558-i3_4005u-500gb-4gb-3ani-garantie-l/	1599	intel core i3 4005u 	intel hd  4400	2462	547	500	hdd	4	15.6	1366 x 768	2.24 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-450-g2-i5_5200u-1tb-4gb-amd-r5_m255-2gb-fingerprint-plus-geanta-l/	2299	intel core i5 5200u 	r5 m255	3522	727	1000	hdd	4	15.6	1366 x 768	2.06 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-650-g1-i5_4210m-500gb_7200rpm-4gb-win8-pro-l/	4124	intel core i5 4210m 	intel hd  4600	4216	710	500	hdd	4	15.6	1366 x 768	2.32 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-450-g3-i3_6100u-500gb_7200rpm-4gb-dvdrw-hd-fingerprint-l/	2094	intel core i3 6100u	intel hd  520	3505	788	500	hdd	4	15.6	1366 x 768	2.07	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-5559-i7_6500u-1tb-8gb-m335-4gb-dvdrw-fullhd-touch-win8-gri-l/	4099	 intel core i7 6500u	r5 m335	4336	597	1000	hdd	8	15.6	1920 x 1080	2.3	windows 8
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-y50_70-i7_4720hq-1tbplus8gb-8gb-gtx960m-4gb-fullhd-l/	3899	intel core i7 4720hq 	gtx960m	8112	1670	1000	ssh	8	15.6	1920 x 1080	2.4 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-asus-rog-g551vw-i7_6700hq-1tb_7200rpmplus128gb-ssd-8gb-gtx960m-4gb-dvdrw-l/	5499	intel core i7 6700hq	gtx 960m	7999	1670	128	ssd	8	15.6	1920 x 1080	fara baterie: 2.4kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-toshiba-satellite-l50_c_156-i7_5500u-1tb-4gb-930m-2gb-dvdrw-gold-resigila-l/	2799	intel core i7 5500u	930m	4029	858	1000	hdd	4	15.6	1366 x 768	2.2 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-asus-x555lj-i3_5010u-500gb-4gb-nvidia-gt920m-2gb-dvdrw-hd-rosu-l/	1699	intel core i3 5010u 	gt920m	3058	-	500	hdd	4	15.6	1366 x 768	2.3 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-pavilion-15-quad-core-n3700-500gb-4gb-dvdrw-dos-2.0-l/				-	-							
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-g50_80-i3_5005u-1tb-4gb-r5_m330-2gb-dvd_rw-l/	1699	intel core i3 5005u 	exo pro r5 m330	2910	-	1000	hdd	4	15.6	1366 x 768	2.5 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-b51_80-i7_6500u-1tb_5400rpm-4gb-r5-m330-2gb-dvdrw-fullhd-fingerpri-l/	2649	intel core i7 6500u	r5 m330	4336	550	1000	hdd	4	15.6	1920 x 1080	2.3 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-toshiba-satellite-l70_c_10l-i5_5200u-1tb_5400rpm-8gb-gt930m-2gb-win8-fhd-l/		intel core i5 5200u  	gt930m	3522	-	1000	hdd	8	17.3	1920 x 1080	2.6 kg	windows 8
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-thinkpad-t550-i5_5200u-500gbplus8gb-sshd-4gb-win10pro-fingerprint-l/	6279	intel core i5 5200u 	intel hd  5500	3522	560	500	ssh	4	15.6	1920 x 1080	2.13 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-thinkpad-e550-i3_4005u-500gb_7200rpm-4gb-win8-fingerprint-l/	2299	intel core i3 4005u 	intel hd  4400	2462	547	500	hdd	4	15.6	1366 x 768	2.36 kg	windows 8
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-100_15-quad-core-n3540-250gb-4gb-dvd_rw-l/	1449	intel pentium  n3540	intel hd 	1958	311	250	hdd	4	15.6	1366 x 768	1.9kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-thinkpad-t540p-i7_4710mq-256gb-8gb-gt730m-1gb-win7-pro-l/	8734	intel core i7 4710mq 	gt 730m	8009	801	256	ssd	8	15.5	2880 x 1620	2.56 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-toshiba-satellite-p50_c_18c-i7_6700hq-1tbplus8gb-8gb-gtx950m-4gb-fullhd-l/	4249	intel core i7 6700hq	gtx 950m	7999	1400	1000	ssh	8	15.6	1920 x 1080	2.4	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-thinkpad-t540p-i7_4710mq-256gb-8gb-win7-pro-fullhd-l/	7604	intel core i7 4710mq 	intel hd  4600	8009	710	256	ssd	8	15.6	1920 x 1080	2.56 kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-dell-inspiron-7559-i7_6700hq-128gb-16gb-gtx960m-4gb-win10-uhd-touch-l/	6504	intel core i7 6700hq	gtx 960m	7999	1670	128	ssd	16	15.6	3840 x 2160	2.58	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-650-g1-i7_4702mq-750gb_7200rpm-8gb-radeon-hd8750m-1-gb-w8-pro-l/		intel core i7 4702mq 	 hd 8750m	7175	955	750	hdd	8	15.6	1920 x 1080	2.32 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-500-i7_6500u-1tb-4gb-radeon-meso-xt-4gb-fullhd-win10-l/	3199	intel core i7 6500u	meso xt	4336	-	1000	hdd	4	15.6	1920 x 1080	2.3 kg	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-450-g3-i5_6200u-500gb_7200rpm-4gb-win10pro-fullhd-fingerprint-l/	2999	intel core i5 6200u	intel hd  520	3898	788	500	hdd	4	15.6	1920 x 1080	2.07	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-450-g3-i5_6200u-1tb-8gb-r7-m340-2gb-dvdrw-fingerprint-l/	2599	intel core i5 6200u	r7 m340	3898	-	1000	hdd	8	15.6	1366 x 768	2.07	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-350-g2-i5_5200u-500gb-4gb-win8-dvdrw-l/	2599	intel core i5 5200u 	intel hd  5500	3522	560	500	hdd	4	15.6	1366 x 768	2.3 kg	windows 8
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5450-i7_5600u-256gb-8gb-gt840m-2gb-win7pro-fingerprint-l/	6904	intel core i7 5600u 	gt840m 	4355	-	256	ssd	8	14	1920 x 1080	1.81kg	windows 7 pro
http://www.cel.ro/laptop-laptopuri/laptop-asus-vivobook-flip-tp301uj-i5_6200u-1tb-6gb-gt920m-2gb-win10-fullhd-l/	3799	intel core i5 6200u	gt920m	3898	-	1000	hdd	6	13.3	1920 x 1080	1.5	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-650-g1-i7_4712mq-500gb_7200rpm-4gb-amd-8750m-1gb-win7pro-l/	5239	intel core i7 4712mq	 hd 8750m	7163	955	500	hdd	4	15.6	1920 x 1080	2.32 kg	windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-asus-x554lj_xx725d-i3_4005u-500gb-4gb-gt920m-2gb-hd-l/	1599	intel core i3 4005u	gt 920m	2462	-	500	hdd	4	15.6	1366 x 768	2,2 kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-450-g3-i3_6100u-500gb_7200rpm-4gb-win10pro-hd-fingerprint-l/	2649	intel core i3 6100u	intel hd  520	3505	788	500	hdd	4	15.6	1366 x 768	2.07	windows 10
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5450-i5_5200u-500gb_7200rpm-4gb-3ani-garantie-l/	3399	intel core i5 5200u 	intel hd  5500	3522	560	500	hdd	4	14	1366 x 768	1.81 kg	linux
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5450-i5_4310u-500gbplus8gb-4gb-win7-pro-dvdrw-l/	3444	intel core i5 4310u 	intel hd  4400	3742	547	500	ssh	4	14	1366 x 768		windows 8 pro
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-470-g3-i7_6500u-1tb-8gb-r7-m340-2gb-dvdrw-fingerprint-hdplus-l/	3199	intel core i7 6500u	r7 m340	4336	-	1000	hdd	8	17.3	1600 x 900	2,61	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-hp-probook-450-g3-i3_6100u-500gb-4gb-r7-m340-1gb-fullhd-fingerprint-l/	2334	intel core i3 6100u	r7 m340	3505	-	500	hdd	4	15.6	1920 x 1080	2.07	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-lenovo-ideapad-500s_13-i7_6500u-128gb-8gb-gt920m-2gb-fullhd-alb-l/	3399	intel core i7 6500u	920m	4336	667	128	ssd	8	13.3	1920 x 1080	1.5kg	fara sistem
http://www.cel.ro/laptop-laptopuri/laptop-dell-latitude-e5550-i3_5010u-500gb_7200rpm-4gb-fingerprint-3ani-garantie-l/	3109	intel core i3 5010u 	intel hd  5500	3058	560	500	hdd	4	15.6	1366 x 768	2.14 kg	linux
